log10.xvals,log10.ccdf,
976,1.9894498177,-Inf
977,1.9898945637,-Inf
978,1.9903388548,-Inf
979,1.9907826918,-Inf
980,1.9912260757,-Inf
981,1.9916690074,-Inf
982,1.9921114878,-Inf
983,1.9925535178,-Inf
984,1.9929950984,-Inf
985,1.9934362305,-Inf
986,1.9938769149,-Inf
987,1.9943171527,-Inf
988,1.9947569446,-Inf
989,1.9951962916,-Inf
990,1.9956351946,-Inf
991,1.9960736545,-Inf
992,1.9965116722,-Inf
993,1.9969492485,-Inf
994,1.9973863844,-Inf
995,1.9978230807,-Inf
996,1.9982593384,-Inf
997,1.9986951583,-Inf
998,1.9991305413,-Inf
999,1.9995654882,-Inf
1000,2,-Inf
1001,2.0004340775,-Inf
1002,2.0008677215,-Inf
1003,2.001300933,-Inf
1004,2.0017337128,-Inf
1005,2.0021660618,-Inf
1006,2.0025979807,-Inf
1007,2.0030294706,-Inf
1008,2.0034605321,-Inf
1009,2.0038911662,-Inf
1010,2.0043213738,-Inf
1011,2.0047511556,-Inf
1012,2.0051805125,-Inf
1013,2.0056094454,-Inf
1014,2.006037955,-Inf
1015,2.0064660422,-Inf
1016,2.0068937079,-Inf
1017,2.0073209529,-Inf
1018,2.007747778,-Inf
1019,2.008174184,-Inf
1020,2.0086001718,-Inf
1021,2.0090257421,-Inf
1022,2.0094508958,-Inf
1023,2.0098756337,-Inf
1024,2.0102999566,-Inf
1025,2.0107238654,-Inf
1026,2.0111473608,-Inf
1027,2.0115704436,-Inf
1028,2.0119931147,-Inf
1029,2.0124153748,-Inf
1030,2.0128372247,-Inf
1031,2.0132586653,-Inf
1032,2.0136796973,-Inf
1033,2.0141003215,-Inf
1034,2.0145205388,-Inf
1035,2.0149403498,-Inf
1036,2.0153597554,-Inf
1037,2.0157787564,-Inf
1038,2.0161973535,-Inf
1039,2.0166155476,-Inf
1040,2.0170333393,-Inf
1041,2.0174507295,-Inf
1042,2.017867719,-Inf
1043,2.0182843084,-Inf
1044,2.0187004987,-Inf
1045,2.0191162904,-Inf
1046,2.0195316845,-Inf
1047,2.0199466817,-Inf
1048,2.0203612826,-Inf
1049,2.0207754882,-Inf
1050,2.0211892991,-Inf
1051,2.021602716,-Inf
1052,2.0220157398,-Inf
1053,2.0224283712,-Inf
1054,2.0228406109,-Inf
1055,2.0232524596,-Inf
1056,2.0236639182,-Inf
1057,2.0240749873,-Inf
1058,2.0244856677,-Inf
1059,2.0248959601,-Inf
1060,2.0253058653,-Inf
1061,2.0257153839,-Inf
1062,2.0261245167,-Inf
1063,2.0265332645,-Inf
1064,2.026941628,-Inf
1065,2.0273496078,-Inf
1066,2.0277572047,-Inf
1067,2.0281644194,-Inf
1068,2.0285712527,-Inf
1069,2.0289777052,-Inf
1070,2.0293837777,-Inf
1071,2.0297894708,-Inf
1072,2.0301947854,-Inf
1073,2.030599722,-Inf
1074,2.0310042814,-Inf
1075,2.0314084643,-Inf
1076,2.0318122713,-Inf
1077,2.0322157033,-Inf
1078,2.0326187609,-Inf
1079,2.0330214447,-Inf
1080,2.0334237555,-Inf
1081,2.033825694,-Inf
1082,2.0342272608,-Inf
1083,2.0346284566,-Inf
1084,2.0350292822,-Inf
1085,2.0354297382,-Inf
1086,2.0358298253,-Inf
1087,2.0362295441,-Inf
1088,2.0366288954,-Inf
1089,2.0370278798,-Inf
1090,2.0374264979,-Inf
1091,2.0378247506,-Inf
1092,2.0382226384,-Inf
1093,2.0386201619,-Inf
1094,2.039017322,-Inf
1095,2.0394141192,-Inf
1096,2.0398105541,-Inf
1097,2.0402066276,-Inf
1098,2.0406023401,-Inf
1099,2.0409976924,-Inf
1100,2.0413926852,-Inf
1101,2.041787319,-Inf
1102,2.0421815945,-Inf
1103,2.0425755124,-Inf
1104,2.0429690734,-Inf
1105,2.043362278,-Inf
1106,2.043755127,-Inf
1107,2.0441476209,-Inf
1108,2.0445397604,-Inf
1109,2.0449315461,-Inf
1110,2.0453229788,-Inf
1111,2.0457140589,-Inf
1112,2.0461047872,-Inf
1113,2.0464951643,-Inf
1114,2.0468851908,-Inf
1115,2.0472748674,-Inf
1116,2.0476641946,-Inf
1117,2.0480531731,-Inf
1118,2.0484418036,-Inf
1119,2.0488300865,-Inf
1120,2.0492180227,-Inf
1121,2.0496056126,-Inf
1122,2.0499928569,-Inf
1123,2.0503797563,-Inf
1124,2.0507663112,-Inf
1125,2.0511525224,-Inf
1126,2.0515383905,-Inf
1127,2.051923916,-Inf
1128,2.0523090996,-Inf
1129,2.0526939419,-Inf
1130,2.0530784435,-Inf
1131,2.0534626049,-Inf
1132,2.0538464269,-Inf
1133,2.0542299099,-Inf
1134,2.0546130546,-Inf
1135,2.0549958615,-Inf
1136,2.0553783314,-Inf
1137,2.0557604647,-Inf
1138,2.0561422621,-Inf
1139,2.0565237241,-Inf
1140,2.0569048513,-Inf
1141,2.0572856444,-Inf
1142,2.0576661039,-Inf
1143,2.0580462304,-Inf
1144,2.0584260245,-Inf
1145,2.0588054867,-Inf
1146,2.0591846176,-Inf
1147,2.0595634179,-Inf
1148,2.0599418881,-Inf
1149,2.0603200287,-Inf
1150,2.0606978404,-Inf
1151,2.0610753236,-Inf
1152,2.0614524791,-Inf
1153,2.0618293073,-Inf
1154,2.0622058088,-Inf
1155,2.0625819842,-Inf
1156,2.0629578341,-Inf
1157,2.063333359,-Inf
1158,2.0637085594,-Inf
1159,2.064083436,-Inf
1160,2.0644579892,-Inf
1161,2.0648322197,-Inf
1162,2.0652061281,-Inf
1163,2.0655797147,-Inf
1164,2.0659529803,-Inf
1165,2.0663259254,-Inf
1166,2.0666985504,-Inf
1167,2.067070856,-Inf
1168,2.0674428428,-Inf
1169,2.0678145112,-Inf
1170,2.0681858617,-Inf
1171,2.0685568951,-Inf
1172,2.0689276117,-Inf
1173,2.0692980121,-Inf
1174,2.0696680969,-Inf
1175,2.0700378666,-Inf
1176,2.0704073217,-Inf
1177,2.0707764628,-Inf
1178,2.0711452905,-Inf
1179,2.0715138051,-Inf
1180,2.0718820073,-Inf
1181,2.0722498976,-Inf
1182,2.0726174765,-Inf
1183,2.0729847446,-Inf
1184,2.0733517024,-Inf
1185,2.0737183503,-Inf
1186,2.074084689,-Inf
1187,2.074450719,-Inf
1188,2.0748164406,-Inf
1189,2.0751818546,-Inf
1190,2.0755469614,-Inf
1191,2.0759117615,-Inf
1192,2.0762762554,-Inf
1193,2.0766404437,-Inf
1194,2.0770043268,-Inf
1195,2.0773679053,-Inf
1196,2.0777311797,-Inf
1197,2.0780941504,-Inf
1198,2.0784568181,-Inf
1199,2.0788191831,-Inf
1200,2.079181246,-Inf
1201,2.0795430074,-Inf
1202,2.0799044677,-Inf
1203,2.0802656273,-Inf
1204,2.0806264869,-Inf
1205,2.0809870469,-Inf
1206,2.0813473078,-Inf
1207,2.0817072701,-Inf
1208,2.0820669343,-Inf
1209,2.0824263009,-Inf
1210,2.0827853703,-Inf
1211,2.0831441431,-Inf
1212,2.0835026198,-Inf
1213,2.0838608009,-Inf
1214,2.0842186867,-Inf
1215,2.0845762779,-Inf
1216,2.0849335749,-Inf
1217,2.0852905782,-Inf
1218,2.0856472883,-Inf
1219,2.0860037056,-Inf
1220,2.0863598307,-Inf
1221,2.0867156639,-Inf
1222,2.0870712059,-Inf
1223,2.087426457,-Inf
1224,2.0877814178,-Inf
1225,2.0881360887,-Inf
1226,2.0884904702,-Inf
1227,2.0888445627,-Inf
1228,2.0891983668,-Inf
1229,2.0895518829,-Inf
1230,2.0899051114,-Inf
1231,2.0902580529,-Inf
1232,2.0906107078,-Inf
1233,2.0909630766,-Inf
1234,2.0913151597,-Inf
1235,2.0916669576,-Inf
1236,2.0920184708,-Inf
1237,2.0923696996,-Inf
1238,2.0927206447,-Inf
1239,2.0930713064,-Inf
1240,2.0934216852,-Inf
1241,2.0937717815,-Inf
1242,2.0941215958,-Inf
1243,2.0944711286,-Inf
1244,2.0948203804,-Inf
1245,2.0951693514,-Inf
1246,2.0955180423,-Inf
1247,2.0958664535,-Inf
1248,2.0962145853,-Inf
1249,2.0965624384,-Inf
1250,2.096910013,-Inf
1251,2.0972573097,-Inf
1252,2.0976043289,-Inf
1253,2.097951071,-Inf
1254,2.0982975365,-Inf
1255,2.0986437258,-Inf
1256,2.0989896394,-Inf
1257,2.0993352777,-Inf
1258,2.0996806411,-Inf
1259,2.1000257301,-Inf
1260,2.1003705451,-Inf
1261,2.1007150866,-Inf
1262,2.1010593549,-Inf
1263,2.1014033506,-Inf
1264,2.1017470739,-Inf
1265,2.1020905255,-Inf
1266,2.1024337057,-Inf
1267,2.1027766149,-Inf
1268,2.1031192535,-Inf
1269,2.1034616221,-Inf
1270,2.103803721,-Inf
1271,2.1041455506,-Inf
1272,2.1044871113,-Inf
1273,2.1048284037,-Inf
1274,2.105169428,-Inf
1275,2.1055101848,-Inf
1276,2.1058506744,-Inf
1277,2.1061908973,-Inf
1278,2.1065308538,-Inf
1279,2.1068705445,-Inf
1280,2.1072099696,-Inf
1281,2.1075491297,-Inf
1282,2.1078880252,-Inf
1283,2.1082266564,-Inf
1284,2.1085650237,-Inf
1285,2.1089031277,-Inf
1286,2.1092409686,-Inf
1287,2.1095785469,-Inf
1288,2.109915863,-Inf
1289,2.1102529174,-Inf
1290,2.1105897103,-Inf
1291,2.1109262423,-Inf
1292,2.1112625137,-Inf
1293,2.1115985249,-Inf
1294,2.1119342763,-Inf
1295,2.1122697684,-Inf
1296,2.1126050015,-Inf
1297,2.1129399761,-Inf
1298,2.1132746925,-Inf
1299,2.1136091511,-Inf
1300,2.1139433523,-Inf
1301,2.1142772966,-Inf
1302,2.1146109842,-Inf
1303,2.1149444157,-Inf
1304,2.1152775914,-Inf
1305,2.1156105117,-Inf
1306,2.1159431769,-Inf
1307,2.1162755876,-Inf
1308,2.116607744,-Inf
1309,2.1169396466,-Inf
1310,2.1172712957,-Inf
1311,2.1176026917,-Inf
1312,2.117933835,-Inf
1313,2.1182647261,-Inf
1314,2.1185953652,-Inf
1315,2.1189257528,-Inf
1316,2.1192558893,-Inf
1317,2.119585775,-Inf
1318,2.1199154103,-Inf
1319,2.1202447955,-Inf
1320,2.1205739312,-Inf
1321,2.1209028176,-Inf
1322,2.1212314551,-Inf
1323,2.1215598442,-Inf
1324,2.1218879851,-Inf
1325,2.1222158783,-Inf
1326,2.1225435241,-Inf
1327,2.1228709229,-Inf
1328,2.123198075,-Inf
1329,2.1235249809,-Inf
1330,2.123851641,-Inf
1331,2.1241780555,-Inf
1332,2.1245042248,-Inf
1333,2.1248301494,-Inf
1334,2.1251558296,-Inf
1335,2.1254812657,-Inf
1336,2.1258064581,-Inf
1337,2.1261314073,-Inf
1338,2.1264561134,-Inf
1339,2.126780577,-Inf
1340,2.1271047984,-Inf
1341,2.1274287779,-Inf
1342,2.1277525158,-Inf
1343,2.1280760127,-Inf
1344,2.1283992687,-Inf
1345,2.1287222843,-Inf
1346,2.1290450599,-Inf
1347,2.1293675957,-Inf
1348,2.1296898922,-Inf
1349,2.1300119497,-Inf
1350,2.1303337685,-Inf
1351,2.130655349,-Inf
1352,2.1309766916,-Inf
1353,2.1312977966,-Inf
1354,2.1316186643,-Inf
1355,2.1319392952,-Inf
1356,2.1322596895,-Inf
1357,2.1325798477,-Inf
1358,2.1328997699,-Inf
1359,2.1332194567,-Inf
1360,2.1335389084,-Inf
1361,2.1338581252,-Inf
1362,2.1341771076,-Inf
1363,2.1344958558,-Inf
1364,2.1348143703,-Inf
1365,2.1351326514,-Inf
1366,2.1354506993,-Inf
1367,2.1357685146,-Inf
1368,2.1360860974,-Inf
1369,2.1364034481,-Inf
1370,2.1367205672,-Inf
1371,2.1370374548,-Inf
1372,2.1373541114,-Inf
1373,2.1376705372,-Inf
1374,2.1379867327,-Inf
1375,2.1383026982,-Inf
1376,2.1386184339,-Inf
1377,2.1389339403,-Inf
1378,2.1392492176,-Inf
1379,2.1395642662,-Inf
1380,2.1398790864,-Inf
1381,2.1401936786,-Inf
1382,2.140508043,-Inf
1383,2.1408221801,-Inf
1384,2.1411360901,-Inf
1385,2.1414497734,-Inf
1386,2.1417632303,-Inf
1387,2.1420764611,-Inf
1388,2.1423894661,-Inf
1389,2.1427022457,-Inf
1390,2.1430148003,-Inf
1391,2.14332713,-Inf
1392,2.1436392353,-Inf
1393,2.1439511164,-Inf
1394,2.1442627738,-Inf
1395,2.1445742076,-Inf
1396,2.1448854183,-Inf
1397,2.1451964061,-Inf
1398,2.1455071714,-Inf
1399,2.1458177145,-Inf
1400,2.1461280357,-Inf
1401,2.1464381353,-Inf
1402,2.1467480136,-Inf
1403,2.147057671,-Inf
1404,2.1473671078,-Inf
1405,2.1476763242,-Inf
1406,2.1479853207,-Inf
1407,2.1482940974,-Inf
1408,2.1486026548,-Inf
1409,2.1489109931,-Inf
1410,2.1492191127,-Inf
1411,2.1495270138,-Inf
1412,2.1498346967,-Inf
1413,2.1501421618,-Inf
1414,2.1504494095,-Inf
1415,2.1507564399,-Inf
1416,2.1510632534,-Inf
1417,2.1513698502,-Inf
1418,2.1516762308,-Inf
1419,2.1519823955,-Inf
1420,2.1522883444,-Inf
1421,2.1525940779,-Inf
1422,2.1528995964,-Inf
1423,2.1532049001,-Inf
1424,2.1535099893,-Inf
1425,2.1538148643,-Inf
1426,2.1541195255,-Inf
1427,2.1544239731,-Inf
1428,2.1547282074,-Inf
1429,2.1550322288,-Inf
1430,2.1553360375,-Inf
1431,2.1556396338,-Inf
1432,2.155943018,-Inf
1433,2.1562461904,-Inf
1434,2.1565491513,-Inf
1435,2.1568519011,-Inf
1436,2.1571544399,-Inf
1437,2.1574567681,-Inf
1438,2.157758886,-Inf
1439,2.1580607939,-Inf
1440,2.1583624921,-Inf
1441,2.1586639808,-Inf
1442,2.1589652604,-Inf
1443,2.1592663311,-Inf
1444,2.1595671932,-Inf
1445,2.1598678471,-Inf
1446,2.160168293,-Inf
1447,2.1604685311,-Inf
1448,2.1607685619,-Inf
1449,2.1610683855,-Inf
1450,2.1613680022,-Inf
1451,2.1616674124,-Inf
1452,2.1619666164,-Inf
1453,2.1622656143,-Inf
1454,2.1625644065,-Inf
1455,2.1628629933,-Inf
1456,2.163161375,-Inf
1457,2.1634595518,-Inf
1458,2.163757524,-Inf
1459,2.1640552919,-Inf
1460,2.1643528558,-Inf
1461,2.1646502159,-Inf
1462,2.1649473726,-Inf
1463,2.1652443261,-Inf
1464,2.1655410767,-Inf
1465,2.1658376247,-Inf
1466,2.1661339703,-Inf
1467,2.1664301138,-Inf
1468,2.1667260556,-Inf
1469,2.1670217958,-Inf
1470,2.1673173347,-Inf
1471,2.1676126727,-Inf
1472,2.16790781,-Inf
1473,2.1682027468,-Inf
1474,2.1684974835,-Inf
1475,2.1687920203,-Inf
1476,2.1690863575,-Inf
1477,2.1693804953,-Inf
1478,2.1696744341,-Inf
1479,2.169968174,-Inf
1480,2.1702617154,-Inf
1481,2.1705550585,-Inf
1482,2.1708482036,-Inf
1483,2.171141151,-Inf
1484,2.1714339009,-Inf
1485,2.1717264537,-Inf
1486,2.1720188094,-Inf
1487,2.1723109685,-Inf
1488,2.1726029312,-Inf
1489,2.1728946978,-Inf
1490,2.1731862684,-Inf
1491,2.1734776435,-Inf
1492,2.1737688231,-Inf
1493,2.1740598077,-Inf
1494,2.1743505975,-Inf
1495,2.1746411927,-Inf
1496,2.1749315935,-Inf
1497,2.1752218003,-Inf
1498,2.1755118134,-Inf
1499,2.1758016328,-Inf
1500,2.1760912591,-Inf
1501,2.1763806922,-Inf
1502,2.1766699327,-Inf
1503,2.1769589806,-Inf
1504,2.1772478363,-Inf
1505,2.1775364999,-Inf
1506,2.1778249719,-Inf
1507,2.1781132523,-Inf
1508,2.1784013415,-Inf
1509,2.1786892398,-Inf
1510,2.1789769473,-Inf
1511,2.1792644643,-Inf
1512,2.1795517912,-Inf
1513,2.179838928,-Inf
1514,2.1801258752,-Inf
1515,2.1804126328,-Inf
1516,2.1806992013,-Inf
1517,2.1809855808,-Inf
1518,2.1812717716,-Inf
1519,2.1815577739,-Inf
1520,2.1818435879,-Inf
1521,2.1821292141,-Inf
1522,2.1824146524,-Inf
1523,2.1826999033,-Inf
1524,2.182984967,-Inf
1525,2.1832698437,-Inf
1526,2.1835545336,-Inf
1527,2.1838390371,-Inf
1528,2.1841233542,-Inf
1529,2.1844074854,-Inf
1530,2.1846914308,-Inf
1531,2.1849751907,-Inf
1532,2.1852587653,-Inf
1533,2.1855421549,-Inf
1534,2.1858253596,-Inf
1535,2.1861083798,-Inf
1536,2.1863912157,-Inf
1537,2.1866738675,-Inf
1538,2.1869563355,-Inf
1539,2.1872386198,-Inf
1540,2.1875207208,-Inf
1541,2.1878026387,-Inf
1542,2.1880843737,-Inf
1543,2.1883659261,-Inf
1544,2.188647296,-Inf
1545,2.1889284838,-Inf
1546,2.1892094896,-Inf
1547,2.1894903137,-Inf
1548,2.1897709563,-Inf
1549,2.1900514178,-Inf
1550,2.1903316982,-Inf
1551,2.1906117978,-Inf
1552,2.1908917169,-Inf
1553,2.1911714557,-Inf
1554,2.1914510145,-Inf
1555,2.1917303934,-Inf
1556,2.1920095927,-Inf
1557,2.1922886126,-Inf
1558,2.1925674533,-Inf
1559,2.1928461152,-Inf
1560,2.1931245984,-Inf
1561,2.1934029031,-Inf
1562,2.1936810295,-Inf
1563,2.193958978,-Inf
1564,2.1942367487,-Inf
1565,2.1945143419,-Inf
1566,2.1947917577,-Inf
1567,2.1950689965,-Inf
1568,2.1953460583,-Inf
1569,2.1956229436,-Inf
1570,2.1958996524,-Inf
1571,2.196176185,-Inf
1572,2.1964525417,-Inf
1573,2.1967287226,-Inf
1574,2.197004728,-Inf
1575,2.1972805581,-Inf
1576,2.1975562132,-Inf
1577,2.1978316933,-Inf
1578,2.1981069989,-Inf
1579,2.19838213,-Inf
1580,2.198657087,-Inf
1581,2.1989318699,-Inf
1582,2.1992064792,-Inf
1583,2.1994809149,-Inf
1584,2.1997551773,-Inf
1585,2.2000292666,-Inf
1586,2.200303183,-Inf
1587,2.2005769268,-Inf
1588,2.2008504981,-Inf
1589,2.2011238972,-Inf
1590,2.2013971243,-Inf
1591,2.2016701796,-Inf
1592,2.2019430634,-Inf
1593,2.2022157758,-Inf
1594,2.2024883171,-Inf
1595,2.2027606874,-Inf
1596,2.203032887,-Inf
1597,2.2033049161,-Inf
1598,2.203576775,-Inf
1599,2.2038484637,-Inf
1600,2.2041199827,-Inf
1601,2.2043913319,-Inf
1602,2.2046625117,-Inf
1603,2.2049335224,-Inf
1604,2.2052043639,-Inf
1605,2.2054750367,-Inf
1606,2.2057455409,-Inf
1607,2.2060158768,-Inf
1608,2.2062860444,-Inf
1609,2.2065560441,-Inf
1610,2.206825876,-Inf
1611,2.2070955404,-Inf
1612,2.2073650375,-Inf
1613,2.2076343674,-Inf
1614,2.2079035304,-Inf
1615,2.2081725267,-Inf
1616,2.2084413564,-Inf
1617,2.2087100199,-Inf
1618,2.2089785173,-Inf
1619,2.2092468488,-Inf
1620,2.2095150145,-Inf
1621,2.2097830148,-Inf
1622,2.2100508499,-Inf
1623,2.2103185198,-Inf
1624,2.2105860249,-Inf
1625,2.2108533653,-Inf
1626,2.2111205413,-Inf
1627,2.2113875529,-Inf
1628,2.2116544006,-Inf
1629,2.2119210843,-Inf
1630,2.2121876044,-Inf
1631,2.212453961,-Inf
1632,2.2127201544,-Inf
1633,2.2129861847,-Inf
1634,2.2132520522,-Inf
1635,2.213517757,-Inf
1636,2.2137832993,-Inf
1637,2.2140486794,-Inf
1638,2.2143138974,-Inf
1639,2.2145789536,-Inf
1640,2.214843848,-Inf
1641,2.2151085811,-Inf
1642,2.2153731528,-Inf
1643,2.2156375634,-Inf
1644,2.2159018132,-Inf
1645,2.2161659023,-Inf
1646,2.2164298309,-Inf
1647,2.2166935992,-Inf
1648,2.2169572074,-Inf
1649,2.2172206556,-Inf
1650,2.2174839442,-Inf
1651,2.2177470733,-Inf
1652,2.218010043,-Inf
1653,2.2182728536,-Inf
1654,2.2185355052,-Inf
1655,2.2187979981,-Inf
1656,2.2190603324,-Inf
1657,2.2193225084,-Inf
1658,2.2195845262,-Inf
1659,2.219846386,-Inf
1660,2.220108088,-Inf
1661,2.2203696325,-Inf
1662,2.2206310194,-Inf
1663,2.2208922492,-Inf
1664,2.221153322,-Inf
1665,2.2214142378,-Inf
1666,2.2216749971,-Inf
1667,2.2219355998,-Inf
1668,2.2221960463,-Inf
1669,2.2224563367,-Inf
1670,2.2227164711,-Inf
1671,2.2229764499,-Inf
1672,2.2232362731,-Inf
1673,2.223495941,-Inf
1674,2.2237554537,-Inf
1675,2.2240148114,-Inf
1676,2.2242740143,-Inf
1677,2.2245330626,-Inf
1678,2.2247919565,-Inf
1679,2.2250506961,-Inf
1680,2.2253092817,-Inf
1681,2.2255677134,-Inf
1682,2.2258259915,-Inf
1683,2.226084116,-Inf
1684,2.2263420872,-Inf
1685,2.2265999052,-Inf
1686,2.2268575703,-Inf
1687,2.2271150826,-Inf
1688,2.2273724423,-Inf
1689,2.2276296496,-Inf
1690,2.2278867046,-Inf
1691,2.2281436076,-Inf
1692,2.2284003587,-Inf
1693,2.2286569581,-Inf
1694,2.228913406,-Inf
1695,2.2291697025,-Inf
1696,2.2294258479,-Inf
1697,2.2296818423,-Inf
1698,2.2299376859,-Inf
1699,2.2301933789,-Inf
1700,2.2304489214,-Inf
1701,2.2307043136,-Inf
1702,2.2309595557,-Inf
1703,2.231214648,-Inf
1704,2.2314695904,-Inf
1705,2.2317243833,-Inf
1706,2.2319790268,-Inf
1707,2.2322335211,-Inf
1708,2.2324878664,-Inf
1709,2.2327420627,-Inf
1710,2.2329961104,-Inf
1711,2.2332500095,-Inf
1712,2.2335037603,-Inf
1713,2.233757363,-Inf
1714,2.2340108176,-Inf
1715,2.2342641244,-Inf
1716,2.2345172835,-Inf
1717,2.2347702952,-Inf
1718,2.2350231595,-Inf
1719,2.2352758767,-Inf
1720,2.2355284469,-Inf
1721,2.2357808703,-Inf
1722,2.2360331471,-Inf
1723,2.2362852774,-Inf
1724,2.2365372615,-Inf
1725,2.2367890994,-Inf
1726,2.2370407914,-Inf
1727,2.2372923376,-Inf
1728,2.2375437381,-Inf
1729,2.2377949933,-Inf
1730,2.2380461031,-Inf
1731,2.2382970679,-Inf
1732,2.2385478877,-Inf
1733,2.2387985627,-Inf
1734,2.2390490931,-Inf
1735,2.2392994791,-Inf
1736,2.2395497208,-Inf
1737,2.2397998184,-Inf
1738,2.2400497721,-Inf
1739,2.240299582,-Inf
1740,2.2405492483,-Inf
1741,2.2407987711,-Inf
1742,2.2410481507,-Inf
1743,2.2412973871,-Inf
1744,2.2415464806,-Inf
1745,2.2417954313,-Inf
1746,2.2420442394,-Inf
1747,2.242292905,-Inf
1748,2.2425414283,-Inf
1749,2.2427898095,-Inf
1750,2.2430380487,-Inf
1751,2.2432861461,-Inf
1752,2.2435341018,-Inf
1753,2.2437819161,-Inf
1754,2.244029589,-Inf
1755,2.2442771208,-Inf
1756,2.2445245116,-Inf
1757,2.2447717615,-Inf
1758,2.2450188707,-Inf
1759,2.2452658395,-Inf
1760,2.2455126678,-Inf
1761,2.245759356,-Inf
1762,2.2460059041,-Inf
1763,2.2462523123,-Inf
1764,2.2464985808,-Inf
1765,2.2467447097,-Inf
1766,2.2469906992,-Inf
1767,2.2472365495,-Inf
1768,2.2474822607,-Inf
1769,2.2477278329,-Inf
1770,2.2479732664,-Inf
1771,2.2482185612,-Inf
1772,2.2484637176,-Inf
1773,2.2487087356,-Inf
1774,2.2489536155,-Inf
1775,2.2491983574,-Inf
1776,2.2494429614,-Inf
1777,2.2496874278,-Inf
1778,2.2499317566,-Inf
1779,2.2501759481,-Inf
1780,2.2504200023,-Inf
1781,2.2506639195,-Inf
1782,2.2509076997,-Inf
1783,2.2511513432,-Inf
1784,2.25139485,-Inf
1785,2.2516382204,-Inf
1786,2.2518814546,-Inf
1787,2.2521245525,-Inf
1788,2.2523675145,-Inf
1789,2.2526103406,-Inf
1790,2.252853031,-Inf
1791,2.2530955858,-Inf
1792,2.2533380053,-Inf
1793,2.2535802896,-Inf
1794,2.2538224387,-Inf
1795,2.2540644529,-Inf
1796,2.2543063323,-Inf
1797,2.2545480771,-Inf
1798,2.2547896874,-Inf
1799,2.2550311633,-Inf
1800,2.2552725051,-Inf
1801,2.2555137128,-Inf
1802,2.2557547866,-Inf
1803,2.2559957267,-Inf
1804,2.2562365332,-Inf
1805,2.2564772062,-Inf
1806,2.256717746,-Inf
1807,2.2569581526,-Inf
1808,2.2571984261,-Inf
1809,2.2574385669,-Inf
1810,2.2576785749,-Inf
1811,2.2579184503,-Inf
1812,2.2581581933,-Inf
1813,2.2583978041,-Inf
1814,2.2586372827,-Inf
1815,2.2588766294,-Inf
1816,2.2591158442,-Inf
1817,2.2593549273,-Inf
1818,2.2595938789,-Inf
1819,2.2598326991,-Inf
1820,2.260071388,-Inf
1821,2.2603099458,-Inf
1822,2.2605483726,-Inf
1823,2.2607866687,-Inf
1824,2.261024834,-Inf
1825,2.2612628688,-Inf
1826,2.2615007732,-Inf
1827,2.2617385474,-Inf
1828,2.2619761914,-Inf
1829,2.2622137055,-Inf
1830,2.2624510897,-Inf
1831,2.2626883443,-Inf
1832,2.2629254693,-Inf
1833,2.263162465,-Inf
1834,2.2633993313,-Inf
1835,2.2636360686,-Inf
1836,2.2638726769,-Inf
1837,2.2641091563,-Inf
1838,2.2643455071,-Inf
1839,2.2645817292,-Inf
1840,2.264817823,-Inf
1841,2.2650537885,-Inf
1842,2.2652896259,-Inf
1843,2.2655253352,-Inf
1844,2.2657609167,-Inf
1845,2.2659963705,-Inf
1846,2.2662316967,-Inf
1847,2.2664668954,-Inf
1848,2.2667019669,-Inf
1849,2.2669369112,-Inf
1850,2.2671717284,-Inf
1851,2.2674064188,-Inf
1852,2.2676409823,-Inf
1853,2.2678754193,-Inf
1854,2.2681097298,-Inf
1855,2.268343914,-Inf
1856,2.2685779719,-Inf
1857,2.2688119037,-Inf
1858,2.2690457097,-Inf
1859,2.2692793898,-Inf
1860,2.2695129442,-Inf
1861,2.2697463731,-Inf
1862,2.2699796766,-Inf
1863,2.2702128549,-Inf
1864,2.270445908,-Inf
1865,2.2706788361,-Inf
1866,2.2709116394,-Inf
1867,2.2711443179,-Inf
1868,2.2713768719,-Inf
1869,2.2716093014,-Inf
1870,2.2718416065,-Inf
1871,2.2720737875,-Inf
1872,2.2723058444,-Inf
1873,2.2725377774,-Inf
1874,2.2727695866,-Inf
1875,2.2730012721,-Inf
1876,2.273232834,-Inf
1877,2.2734642726,-Inf
1878,2.2736955879,-Inf
1879,2.2739267801,-Inf
1880,2.2741578493,-Inf
1881,2.2743887956,-Inf
1882,2.2746196191,-Inf
1883,2.27485032,-Inf
1884,2.2750808985,-Inf
1885,2.2753113545,-Inf
1886,2.2755416884,-Inf
1887,2.2757719002,-Inf
1888,2.27600199,-Inf
1889,2.2762319579,-Inf
1890,2.2764618042,-Inf
1891,2.2766915288,-Inf
1892,2.2769211321,-Inf
1893,2.277150614,-Inf
1894,2.2773799747,-Inf
1895,2.2776092143,-Inf
1896,2.277838333,-Inf
1897,2.2780673309,-Inf
1898,2.2782962081,-Inf
1899,2.2785249647,-Inf
1900,2.278753601,-Inf
1901,2.2789821169,-Inf
1902,2.2792105126,-Inf
1903,2.2794387883,-Inf
1904,2.279666944,-Inf
1905,2.27989498,-Inf
1906,2.2801228963,-Inf
1907,2.280350693,-Inf
1908,2.2805783704,-Inf
1909,2.2808059284,-Inf
